"YEAR","STATE","RATE","DEATHS","URL"
"2016","MT","54.1","626","/nchs/pressroom/states/montana/montana.htm"
"2016","NE","37","772","/nchs/pressroom/states/nebraska/nebraska.htm"
"2016","NV","46","1,395","/nchs/pressroom/states/nevada/nevada.htm"
"2016","NH","66.6","924","/nchs/pressroom/states/newhampshire/newhampshire.htm"
"2016","NJ","40.8","3,839","/nchs/pressroom/states/newjersey/newjersey.htm"
"2016","NM","69.5","1,487","/nchs/pressroom/states/newmexico/newmexico.htm"
"2016","NY","34.2","7,354","/nchs/pressroom/states/newyork/newyork.htm"
"2016","NC","52.2","5,476","/nchs/pressroom/states/northcarolina/northcarolina.htm"
"2016","ND","45.4","371","/nchs/pressroom/states/northdakota/northdakota.htm"
"2016","OH","66.6","7,999","/nchs/pressroom/states/ohio/ohio.htm"
"2016","OK","64.1","2,592","/nchs/pressroom/states/oklahoma/oklahoma.htm"
"2016","OR","46","2,105","/nchs/pressroom/states/oregon/oregon.htm"
"2016","PA","61.8","8,410","/nchs/pressroom/states/pennsylvania/pennsylvania.htm"
"2016","RI","56.6","675","/nchs/pressroom/states/rhodeisland/rhodeisland.htm"
"2016","SC","58.9","3,012","/nchs/pressroom/states/southcarolina/southcarolina.htm"
"2016","SD","53.4","505","/nchs/pressroom/states/southdakota/southdakota.htm"
"2016","TN","61.1","4,238","/nchs/pressroom/states/tenessee/tennessee.htm"
"2016","TX","38.6","10,536","/nchs/pressroom/states/texas/texas.htm"
"2016","UT","43.8","1,211","/nchs/pressroom/states/utah/utah.htm"
"2016","VT","54.8","372","/nchs/pressroom/states/vermont/vermont.htm"
"2016","VA","42.4","3,710","/nchs/pressroom/states/virginia/virginia.htm"
"2016","WA","41.4","3,221","/nchs/pressroom/states/washington/washington.htm"
"2016","WV","89.7","1,705","/nchs/pressroom/states/westvirginia/westvirginia.htm"
"2016","WI","55.6","3,575","/nchs/pressroom/states/wisconsin/wisconsin.htm"
"2016","WY","61.9","371","/nchs/pressroom/states/wyoming/wyoming.htm"
"2015","AL","50.9","2,552","/nchs/pressroom/states/alabama/alabama.htm"
"2015","AK","57.9","388","/nchs/pressroom/states/alaska/alaska.htm"
"2015","AZ","49.2","3,539","/nchs/pressroom/states/arizona/arizona.htm"
"2015","AR","49.6","1,538","/nchs/pressroom/states/arkansas/arkansas.htm"
"2015","CA","30.6","12,544","/nchs/pressroom/states/california/california.htm"
"2015","CO","49.7","2,725","/nchs/pressroom/states/colorado/colorado.htm"
"2015","CT","44.8","1,799","/nchs/pressroom/states/connecticut/connecticut.htm"
"2015","DE","46","449","/nchs/pressroom/states/delaware/delaware.htm"
"2015","FL","46.2","10,578","/nchs/pressroom/states/florida/florida.htm"
"2015","GA","43.2","4,344","/nchs/pressroom/states/georgia/georgia.htm"
"2015","HI","32.2","536","/nchs/pressroom/states/hawaii/hawaii.htm"
"2015","ID","44.7","746","/nchs/pressroom/states/idaho/idaho.htm"
"2015","IL","35.8","4,850","/nchs/pressroom/states/illinois/illinois.htm"
"2015","IN","47.7","3,258","/nchs/pressroom/states/indiana/indiana.htm"
"2015","IA","42.1","1,537","/nchs/pressroom/states/iowa/iowa.htm"
"2015","KS","47.2","1,475","/nchs/pressroom/states/kansas/kansas.htm"
"2015","KY","66","2,962","/nchs/pressroom/states/kentucky/kentucky.htm"
"2015","LA","54.7","2,578","/nchs/pressroom/states/louisiana/louisiana.htm"
"2015","ME","53.8","802","/nchs/pressroom/states/maine/maine.htm"
"2015","MD","29.7","1,903","/nchs/pressroom/states/maryland/maryland.htm"
"2015","MA","44","3,229","/nchs/pressroom/states/massachusetts/massachusetts.htm"
"2015","MI","43.9","4,647","/nchs/pressroom/states/michigan/michigan.htm"
"2015","MN","42","2,574","/nchs/pressroom/states/minnesota/minnesota.htm"
"2015","MS","59.8","1,814","/nchs/pressroom/states/mississippi/mississippi.htm"
"2015","MO","50.9","3,309","/nchs/pressroom/states/missouri/missouri.htm"
"2015","MT","56.3","637","/nchs/pressroom/states/montana/montana.htm"
"2015","NE","38.9","799","/nchs/pressroom/states/nebraska/nebraska.htm"
"2015","NV","45.4","1,340","/nchs/pressroom/states/nevada/nevada.htm"
"2015","NH","59","815","/nchs/pressroom/states/newhampshire/newhampshire.htm"
"2015","NJ","33.7","3,218","/nchs/pressroom/states/newjersey/newjersey.htm"
"2015","NM","67.3","1,430","/nchs/pressroom/states/newmexico/newmexico.htm"
"2015","NY","30.2","6,515","/nchs/pressroom/states/newyork/newyork.htm"
"2015","NC","47.9","4,991","/nchs/pressroom/states/northcarolina/northcarolina.htm"
"2015","ND","44.1","368","/nchs/pressroom/states/northdakota/northdakota.htm"
"2015","OH","55.9","6,756","/nchs/pressroom/states/ohio/ohio.htm"
"2015","OK","60.1","2,422","/nchs/pressroom/states/oklahoma/oklahoma.htm"
"2015","OR","44.5","1,999","/nchs/pressroom/states/oregon/oregon.htm"
"2015","PA","52","7,324","/nchs/pressroom/states/pennsylvania/pennsylvania.htm"
"2015","RI","53.1","649","/nchs/pressroom/states/rhodeisland/rhodeisland.htm"
"2015","SC","54","2,737","/nchs/pressroom/states/southcarolina/southcarolina.htm"
"2015","SD","49.5","469","/nchs/pressroom/states/southdakota/southdakota.htm"
"2015","TN","56.4","3,873","/nchs/pressroom/states/tenessee/tennessee.htm"
"2015","TX","37.4","9,976","/nchs/pressroom/states/texas/texas.htm"
"2015","UT","45.6","1,223","/nchs/pressroom/states/utah/utah.htm"
"2015","VT","48.4","346","/nchs/pressroom/states/vermont/vermont.htm"
"2015","VA","39.6","3,429","/nchs/pressroom/states/virginia/virginia.htm"
"2015","WA","41.9","3,192","/nchs/pressroom/states/washington/washington.htm"
"2015","WV","77.9","1,516","/nchs/pressroom/states/westvirginia/westvirginia.htm"
"2015","WI","49.3","3,206","/nchs/pressroom/states/wisconsin/wisconsin.htm"
"2015","WY","65.8","400","/nchs/pressroom/states/wyoming/wyoming.htm"
"2014","AL","49.3","2,463","/nchs/pressroom/states/alabama/alabama.htm"
"2014","AK","55","379","/nchs/pressroom/states/alaska/alaska.htm"
"2014","AZ","47","3,322","/nchs/pressroom/states/arizona/arizona.htm"
"2014","AR","47.4","1,458","/nchs/pressroom/states/arkansas/arkansas.htm"
"2014","CA","29.2","11,804","/nchs/pressroom/states/california/california.htm"
"2014","CO","47.1","2,517","/nchs/pressroom/states/colorado/colorado.htm"
"2014","CT","41","1,642","/nchs/pressroom/states/connecticut/connecticut.htm"
"2014","DE","43.7","425","/nchs/pressroom/states/delaware/delaware.htm"
"2014","FL","41.4","9,433","/nchs/pressroom/states/florida/florida.htm"
"2014","GA","40.1","3,964","/nchs/pressroom/states/georgia/georgia.htm"
"2014","HI","30.1","476","/nchs/pressroom/states/hawaii/hawaii.htm"
"2014","ID","46.5","765","/nchs/pressroom/states/idaho/idaho.htm"
"2014","IL","34.4","4,644","/nchs/pressroom/states/illinois/illinois.htm"
"2014","IN","43.9","2,974","/nchs/pressroom/states/indiana/indiana.htm"
"2014","IA","42.1","1,517","/nchs/pressroom/states/iowa/iowa.htm"
"2014","KS","44.1","1,377","/nchs/pressroom/states/kansas/kansas.htm"
"2014","KY","58.3","2,622","/nchs/pressroom/states/kentucky/kentucky.htm"
"2014","LA","49.8","2,344","/nchs/pressroom/states/louisiana/louisiana.htm"
"2014","ME","45.8","690","/nchs/pressroom/states/maine/maine.htm"
"2014","MD","26.6","1,674","/nchs/pressroom/states/maryland/maryland.htm"
"2014","MA","37","2,692","/nchs/pressroom/states/massachusetts/massachusetts.htm"
"2014","MI","41.7","4,422","/nchs/pressroom/states/michigan/michigan.htm"
"2014","MN","39.4","2,385","/nchs/pressroom/states/minnesota/minnesota.htm"
"2014","MS","56.2","1,712","/nchs/pressroom/states/mississippi/mississippi.htm"
"2014","MO","48.7","3,110","/nchs/pressroom/states/missouri/missouri.htm"
"2014","MT","52.6","581","/nchs/pressroom/states/montana/montana.htm"
"2014","NE","38.6","781","/nchs/pressroom/states/nebraska/nebraska.htm"
"2014","NV","40.2","1,166","/nchs/pressroom/states/nevada/nevada.htm"
"2014","NH","50.5","716","/nchs/pressroom/states/newhampshire/newhampshire.htm"
"2014","NJ","30.9","2,970","/nchs/pressroom/states/newjersey/newjersey.htm"
"2014","NM","72.1","1,534","/nchs/pressroom/states/newmexico/newmexico.htm"
"2014","NY","27.6","5,945","/nchs/pressroom/states/newyork/newyork.htm"
"2014","NC","44.4","4,558","/nchs/pressroom/states/northcarolina/northcarolina.htm"
"2014","ND","43.3","349","/nchs/pressroom/states/northdakota/northdakota.htm"
"2014","OH","50.8","6,178","/nchs/pressroom/states/ohio/ohio.htm"
"2014","OK","60.4","2,421","/nchs/pressroom/states/oklahoma/oklahoma.htm"
"2014","OR","41","1,803","/nchs/pressroom/states/oregon/oregon.htm"
"2014","PA","46.8","6,640","/nchs/pressroom/states/pennsylvania/pennsylvania.htm"
"2014","RI","49.2","592","/nchs/pressroom/states/rhodeisland/rhodeisland.htm"
"2014","SC","48.2","2,436","/nchs/pressroom/states/southcarolina/southcarolina.htm"
"2014","SD","49.2","462","/nchs/pressroom/states/southdakota/southdakota.htm"
"2014","TN","55.6","3,781","/nchs/pressroom/states/tenessee/tennessee.htm"
"2014","TX","37.3","9,723","/nchs/pressroom/states/texas/texas.htm"
"2014","UT","45.5","1,167","/nchs/pressroom/states/utah/utah.htm"
"2014","VT","44.4","322","/nchs/pressroom/states/vermont/vermont.htm"
"2014","VA","36.8","3,147","/nchs/pressroom/states/virginia/virginia.htm"
"2014","WA","40.1","2,997","/nchs/pressroom/states/washington/washington.htm"
"2014","WV","71","1,380","/nchs/pressroom/states/westvirginia/westvirginia.htm"
"2014","WI","46.9","3,015","/nchs/pressroom/states/wisconsin/wisconsin.htm"
"2014","WY","60.9","361","/nchs/pressroom/states/wyoming/wyoming.htm"
"2005","AL","51.9","2,395","/nchs/pressroom/states/alabama/alabama.htm"
"2005","AK","50.8","313","/nchs/pressroom/states/alaska/alaska.htm"
"2005","AZ","54.7","3,150","/nchs/pressroom/states/arizona/arizona.htm"
"2005","AR","47","1,329","/nchs/pressroom/states/arkansas/arkansas.htm"
"2005","CA","31.7","11,129","/nchs/pressroom/states/california/california.htm"
"2005","CO","44.1","1,947","/nchs/pressroom/states/colorado/colorado.htm"
"2005","CT","30.3","1,134","/nchs/pressroom/states/connecticut/connecticut.htm"
"2005","DE","34.5","293","/nchs/pressroom/states/delaware/delaware.htm"
"2005","FL","47.1","8,868","/nchs/pressroom/states/florida/florida.htm"
"2005","GA","45","3,762","/nchs/pressroom/states/georgia/georgia.htm"
"2005","HI","32","436","/nchs/pressroom/states/hawaii/hawaii.htm"
"2005","ID","43.7","606","/nchs/pressroom/states/idaho/idaho.htm"
"2005","IL","33","4,182","/nchs/pressroom/states/illinois/illinois.htm"
"2005","IN","39.3","2,480","/nchs/pressroom/states/indiana/indiana.htm"
"2005","IA","36.7","1,202","/nchs/pressroom/states/iowa/iowa.htm"
"2005","KS","40.6","1,149","/nchs/pressroom/states/kansas/kansas.htm"
"2005","KY","57.4","2,405","/nchs/pressroom/states/kentucky/kentucky.htm"
"2005","LA","68.5","3,072","/nchs/pressroom/states/louisiana/louisiana.htm"
"2005","ME","41.7","579","/nchs/pressroom/states/maine/maine.htm"
"2005","MD","25","1,376","/nchs/pressroom/states/maryland/maryland.htm"
"2005","MA","28","1,907","/nchs/pressroom/states/massachusetts/massachusetts.htm"
"2005","MI","34","3,451","/nchs/pressroom/states/michigan/michigan.htm"
"2005","MN","36.2","1,922","/nchs/pressroom/states/minnesota/minnesota.htm"
"2005","MS","67.1","1,936","/nchs/pressroom/states/mississippi/mississippi.htm"
"2005","MO","47.8","2,848","/nchs/pressroom/states/missouri/missouri.htm"
"2005","MT","53.1","524","/nchs/pressroom/states/montana/montana.htm"
"2005","NE","37.4","704","/nchs/pressroom/states/nebraska/nebraska.htm"
"2005","NV","47","1,104","/nchs/pressroom/states/nevada/nevada.htm"
"2005","NH","36.3","477","/nchs/pressroom/states/newhampshire/newhampshire.htm"
"2005","NJ","28.8","2,561","/nchs/pressroom/states/newjersey/newjersey.htm"
"2005","NM","67","1,267","/nchs/pressroom/states/newmexico/newmexico.htm"
"2005","NY","23.3","4,645","/nchs/pressroom/states/newyork/newyork.htm"
"2005","NC","47.9","4,123","/nchs/pressroom/states/northcarolina/northcarolina.htm"
"2005","ND","39.7","287","/nchs/pressroom/states/northdakota/northdakota.htm"
"2005","OH","37.7","4,438","/nchs/pressroom/states/ohio/ohio.htm"
"2005","OK","56.1","2,005","/nchs/pressroom/states/oklahoma/oklahoma.htm"
"2005","OR","38.8","1,469","/nchs/pressroom/states/oregon/oregon.htm"
"2005","PA","40.8","5,446","/nchs/pressroom/states/pennsylvania/pennsylvania.htm"
"2005","RI","27.6","334","/nchs/pressroom/states/rhodeisland/rhodeisland.htm"
"2005","SC","53.4","2,272","/nchs/pressroom/states/southcarolina/southcarolina.htm"
"2005","SD","48.7","402","/nchs/pressroom/states/southdakota/southdakota.htm"
"2005","TN","52.6","3,147","/nchs/pressroom/states/tenessee/tennessee.htm"
"2005","TX","40.4","8,598","/nchs/pressroom/states/texas/texas.htm"
"2005","UT","34.6","743","/nchs/pressroom/states/utah/utah.htm"
"2005","VT","42.1","272","/nchs/pressroom/states/vermont/vermont.htm"
"2005","VA","35.6","2,638","/nchs/pressroom/states/virginia/virginia.htm"
"2005","WA","40.4","2,543","/nchs/pressroom/states/washington/washington.htm"
"2005","WV","49.6","940","/nchs/pressroom/states/westvirginia/westvirginia.htm"
"2005","WI","42.8","2,490","/nchs/pressroom/states/wisconsin/wisconsin.htm"
"2005","WY","58.7","302","/nchs/pressroom/states/wyoming/wyoming.htm"
"","","","",""
